antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
['WOODEN PICTURE FRAME WHITE FINISH'],['WHITE HANGING HEART T-LIGHT HOLDER'],0.045733453325697455,0.09416673484414628,0.016771659985273666,0.3667262969588551,3.8944357321703613,1.0,0.012465090012445574,1.4303977266161647,0.7788425507711868,0.1362126245847176,0.3008937434725511,0.27241614587299834
['DOTCOM POSTAGE'],"['JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS']",0.02900269982819275,0.01840791949603207,0.010635686819929642,0.3667136812411848,19.921517003604453,1.0,0.010101807456324687,1.5499972941588271,0.9781726677922491,0.289210233592881,0.35483758341481925,0.4722457295094813
['JUMBO BAG APPLES'],['JUMBO BAG VINTAGE LEAF'],0.0408655812811912,0.03620224167552974,0.014971774523439417,0.3663663663663663,10.119991177618296,1.0,0.013492348873686728,1.5210647086353013,0.9395822598158245,0.24110671936758893,0.3425657736170872,0.3899628442001323
['JUMBO BAG APPLES'],['LUNCH BAG APPLE DESIGN'],0.0408655812811912,0.042910905669639204,0.014971774523439417,0.3663663663663663,8.537838124110763,1.0,0.013218195419947247,1.510477101478721,0.9204907195649483,0.21759809750297268,0.3379575241352392,0.3576350420964339
['LUNCH BAG RED RETROSPOT'],['JUMBO BAG RED RETROSPOT'],0.06573672584471897,0.08733535138672993,0.024053014808148573,0.3658991910392035,4.189588582737409,1.0,0.018311874757486912,1.4393052898150396,0.8148806656950622,0.18642993024730506,0.3052203677174653,0.3206545135523886
['JUMBO STORAGE BAG SKULLS'],"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",0.028961793340423793,0.029984455534647795,0.01059478033216068,0.365819209039548,12.200295203520861,1.0,0.009726376727541085,1.5295568050812236,0.945415704451849,0.21912013536379016,0.34621584718006115,0.35958081870804137
['RECYCLING BAG RETROSPOT '],['TOY TIDY PINK POLKADOT'],0.030802585290027,0.019471488178025034,0.011249284136464043,0.3652058432934927,18.755928666287232,1.0,0.010649511961136674,1.544640103351354,0.976770584330623,0.28825995807127885,0.3526000018837181,0.4714684678652338
['STRAWBERRY CHARLOTTE BAG'],['LUNCH BAG CARS BLUE'],0.030025362022416756,0.04798331015299027,0.010962938722081322,0.3651226158038147,7.6093669786360225,1.0,0.009522222463703885,1.4995284342225434,0.8954698294962435,0.16351433801098228,0.33312368263395586,0.2967983070493924
['RECYCLING BAG RETROSPOT '],['JUMBO BAG WOODLAND ANIMALS'],0.030802585290027,0.03567045733453326,0.011208377648695082,0.3638778220451527,10.201097749674085,1.0,0.010109635344313852,1.515950199639032,0.930637371412481,0.2028127313101406,0.3403477236665734,0.3390490027656956
['RED TOADSTOOL LED NIGHT LIGHT'],['DOTCOM POSTAGE'],0.0352204859690747,0.02900269982819275,0.012803730671684528,0.36353077816492446,12.534377155175942,1.0,0.01178224148932038,1.5255997727151933,0.9538131738846846,0.24900556881463798,0.3445200911243941,0.40249881644494456
"['JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY']",['JUMBO BAG APPLES'],0.027939131146199787,0.0408655812811912,0.01014480896670212,0.363103953147877,8.885324563216217,1.0,0.009003060131921231,1.5059512827240147,0.9129622427384401,0.17294281729428174,0.33596789519567544,0.3056761006980626
['DOTCOM POSTAGE'],['JUMBO BAG APPLES'],0.02900269982819275,0.0408655812811912,0.01051296735662276,0.36248236953455576,8.87011411976151,1.0,0.00932775516941976,1.5044829709549459,0.9137634870055433,0.17711922811853892,0.3353198279371241,0.30986981339590647
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG WOODLAND'],0.045406201423545775,0.04242002781641168,0.016403501595353025,0.3612612612612613,8.516290060552357,1.0,0.01447736926792862,1.4991731581435588,0.9245586753035137,0.22966781214203902,0.332965645383946,0.3739768215660212
['WOODLAND CHARLOTTE BAG'],"['STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']",0.034484169189233416,0.017098911887425346,0.012435572281763887,0.3606168446026097,21.090046371185156,1.0,0.011845930511286117,1.5372645960647502,0.986606575435326,0.3176593521421107,0.3494938980837105,0.5439447859376685
['GIN + TONIC DIET METAL SIGN'],['PLEASE ONE PERSON METAL SIGN'],0.03133436963102348,0.03497504704246093,0.011290190624233004,0.36031331592689303,10.302010901928453,1.0,0.0101942695723421,1.5085900285009692,0.9321395784371328,0.20520446096654277,0.33712938498363043,0.34156016673537637
['CHOCOLATE HOT WATER BOTTLE'],['SCOTTIE DOG HOT WATER BOTTLE'],0.0354250184079195,0.031825247484251,0.01276282418391557,0.3602771362586605,11.320481841875598,1.0,0.011635414205949384,1.5134284037520553,0.9451463648028534,0.2342342342342342,0.3392485580944403,0.38065270694681097
['JUMBO STORAGE BAG SKULLS'],"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",0.028961793340423793,0.034075104311543813,0.01043115438108484,0.3601694915254237,10.56987201660325,1.0,0.009444278251960526,1.5096574528640772,0.9323953155278457,0.19828926905132196,0.33759807689961074,0.3331459702525078
['STRAWBERRY CHARLOTTE BAG'],"['WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT']",0.030025362022416756,0.01623987564427718,0.010799312771005482,0.35967302452316074,22.14752331862264,1.0,0.010311704625587031,1.53634027931298,0.9844053515928517,0.3044982698961938,0.34910253056231805,0.5123302150323612
['DOTCOM POSTAGE'],"['JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI']",0.02900269982819275,0.02147590607870408,0.01043115438108484,0.3596614950634697,16.747209349183965,1.0,0.009808295123545726,1.5281356444718037,0.968374020206726,0.2604698672114403,0.34560783028809755,0.4226878903888778
['DOTCOM POSTAGE'],"['JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT ']",0.02900269982819275,0.016976192424118464,0.01043115438108484,0.3596614950634697,21.1862286947508,1.0,0.009938798967982493,1.53516273033326,0.9812586786410229,0.2934407364787112,0.3486032586376589,0.48705966319438554
"[""JUMBO BAG 50'S CHRISTMAS ""]","[""PAPER CHAIN KIT 50'S CHRISTMAS ""]",0.029575390656958193,0.04786059068968338,0.010635686819929642,0.35961272475795303,7.513754418318735,1.0,0.009220191153209479,1.4868181272815528,0.8933313661847153,0.15921616656460505,0.3274227818110036,0.2909174734900876
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG ALPHABET DESIGN'],0.042910905669639204,0.030802585290027,0.015421745888897978,0.3593898951382269,11.667523740437044,1.0,0.014099979057136613,1.5129287024267286,0.9552841173384921,0.26456140350877194,0.3390303202021312,0.4300269528811984
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG ALPHABET'],0.03620224167552974,0.03763396874744335,0.01300826311052933,0.3593220338983051,9.547811348563005,1.0,0.011645829078725052,1.5021057101561068,0.928891924855033,0.21385339609952922,0.3342678925732367,0.3524871039056743
['CHARLOTTE BAG PINK POLKADOT'],"['STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']",0.03108893070440972,0.017098911887425346,0.011167471160926123,0.3592105263157895,21.007800302190883,1.0,0.010635884274137149,1.5338908151243464,0.9829577385939795,0.301657458563536,0.34806311496236847,0.5061602870813398
['DOTCOM POSTAGE'],['JAM MAKING SET WITH JARS'],0.02900269982819275,0.04990591507813139,0.01039024789331588,0.35825105782792666,7.178528983329095,1.0,0.008942841618653555,1.480476277383747,0.8864037969892512,0.15164179104477613,0.32454169291576224,0.283223889569701
['WOODLAND CHARLOTTE BAG'],['JUMBO BAG RED RETROSPOT'],0.034484169189233416,0.08733535138672993,0.012353759306225967,0.35824436536180304,4.101939932381563,1.0,0.00934207227280482,1.4221373360092175,0.7832216580393164,0.11285500747384156,0.29683303104453573,0.24984817799706077
['CHARLOTTE BAG PINK POLKADOT'],['LUNCH BAG  BLACK SKULL.'],0.03108893070440972,0.0529739016608034,0.011126564673157162,0.35789473684210527,6.756057711847186,1.0,0.00947966271528223,1.474876710528257,0.8793218630017237,0.1525518788558609,0.32197722503745435,0.28396667344035764
['PLEASE ONE PERSON METAL SIGN'],['COOK WITH WINE METAL SIGN '],0.03497504704246093,0.030025362022416756,0.012517385257301807,0.35789473684210527,11.919747597877528,1.0,0.011467246808100861,1.5106162394732854,0.94930768712894,0.23850350740452061,0.33801850273456924,0.3873942349060662
['LUNCH BAG WOODLAND'],['LUNCH BAG APPLE DESIGN'],0.04242002781641168,0.042910905669639204,0.015176306962284218,0.35776277724204436,8.337339230180188,1.0,0.013356025150150705,1.4902423285594357,0.9190435083886804,0.2163265306122449,0.3289681947454381,0.35571646965057413
['GIN + TONIC DIET METAL SIGN'],['HAND OVER THE CHOCOLATE   SIGN '],0.03133436963102348,0.027816411682892908,0.011208377648695082,0.3577023498694517,12.859399477806788,1.0,0.010336767923214595,1.513602903762,0.9520683320181494,0.23378839590443684,0.33932473470119573,0.38032176317002
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.048556000981755706,0.03873844391720527,0.017344350814039105,0.3572030328559393,9.22089265173843,1.0,0.015463366893163598,1.4954357366582924,0.9370500321644614,0.24795321637426898,0.3312985804160301,0.4024663527532072
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",['JUMBO BAG PINK VINTAGE PAISLEY'],0.034075104311543813,0.03587498977337806,0.012149226867381166,0.35654261704681867,9.93847299467107,1.0,0.01092678284867774,1.4983509953708507,0.9311085416197006,0.21019108280254778,0.3325996358066329,0.3475985605188483
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG PEARS'],0.03620224167552974,0.024584799149145055,0.01288554364722245,0.3559322033898305,14.477734848698496,1.0,0.011995518806880743,1.5144604434263274,0.9658960226847838,0.269000853970965,0.33969883179147814,0.4400293296483262
['STRAWBERRY CHARLOTTE BAG'],"['RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN']",0.030025362022416756,0.013785486378139573,0.0106765933076986,0.3555858310626703,25.794217288302782,1.0,0.010262679088539865,1.5304047632102442,0.9909863444346203,0.3222222222222222,0.34657809225426345,0.5650332716144212
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.048556000981755706,0.03587498977337806,0.017262537838501187,0.35551811288963775,9.909915379361555,1.0,0.015520591799844566,1.495969133515033,0.9449751805803552,0.2570036540803897,0.3315370099579993,0.4183519868895167
"[""JUMBO BAG 50'S CHRISTMAS ""]",['JUMBO BAG RED RETROSPOT'],0.029575390656958193,0.08733535138672993,0.01051296735662276,0.355463347164592,4.070096948377338,1.0,0.007929990221197508,1.4160011608313183,0.777294392101051,0.0988081507112649,0.2937858896860569,0.2379190272122726
['DOTCOM POSTAGE'],['BATHROOM METAL SIGN'],0.02900269982819275,0.02601652622105866,0.01030843491777796,0.3554301833568406,13.661707959656173,1.0,0.009553885417216289,1.5110597000202832,0.9544853624139128,0.2305580969807868,0.33821277876276046,0.37582829922559013
['DOTCOM POSTAGE'],['RECIPE BOX PANTRY YELLOW DESIGN'],0.02900269982819275,0.04761515176306962,0.01030843491777796,0.3554301833568406,7.464644555276053,1.0,0.008927466963919809,1.477551110284428,0.8919027357330429,0.1554595928439235,0.32320446105752626,0.2859625143588327
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG WOODLAND'],0.04511985600916305,0.04242002781641168,0.01603534320543238,0.3553943789664551,8.377985523832171,1.0,0.014121357658451194,1.4855284237953557,0.9222514156671536,0.22425629290617846,0.3268388648901688,0.3667039397243076
['LUNCH BOX I LOVE LONDON'],['DOLLY GIRL LUNCH BOX'],0.029657203632496115,0.035179579481305734,0.01051296735662276,0.3544827586206897,10.076378508420209,1.0,0.009469639404240095,1.494647018965926,0.9282884347662196,0.19352409638554216,0.33094571005008816,0.32665998396150764
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG WOODLAND'],0.042910905669639204,0.04242002781641168,0.015176306962284218,0.3536701620591039,8.337339230180188,1.0,0.013356025150150705,1.4815654731867023,0.9195148731833406,0.2163265306122449,0.325038266551192,0.35571646965057413
"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",['JUMBO STORAGE BAG SKULLS'],0.029984455534647795,0.028961793340423793,0.01059478033216068,0.3533424283765348,12.20029520352086,1.0,0.009726376727541085,1.5016265938427622,0.9464124316736807,0.21912013536379016,0.33405548083632863,0.35958081870804137
['STRAWBERRY CHARLOTTE BAG'],['CHARLOTTE BAG APPLES DESIGN'],0.030025362022416756,0.024175734271455453,0.01059478033216068,0.3528610354223433,14.595669834068705,1.0,0.009868895158502483,1.5079052864100035,0.9603204997941841,0.24296435272045028,0.33682837442609953,0.39555065307496184
['JUMBO STORAGE BAG SUKI'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.049128691810521145,0.03873844391720527,0.017303444326270147,0.35220649458784353,9.091911263668873,1.0,0.015400275253842612,1.4839011939015896,0.9359964038124063,0.24521739130434786,0.32610068371821876,0.39944010051461876
"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",['JUMBO BAG SPACEBOY DESIGN'],0.029984455534647795,0.02830728953612043,0.01055387384439172,0.35197817189631647,12.434188425111781,1.0,0.009705095179989517,1.4994752774105762,0.9480018973663418,0.2210796915167095,0.3331000416846574,0.36240527091925645
"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",['JUMBO BAG APPLES'],0.034075104311543813,0.0408655812811912,0.011985600916305326,0.35174069627851134,8.607260321546034,1.0,0.010593101971396863,1.4795536496162365,0.9149976534300464,0.1903833658219623,0.324120487108137,0.32251699478590234
['JUMBO STORAGE BAG SKULLS'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.028961793340423793,0.03587498977337806,0.010185715454471079,0.35169491525423724,9.803345380051406,1.0,0.009146711414564686,1.4871470745979265,0.9247772114661359,0.18637724550898202,0.32757155154249584,0.3178086890980422
['DOTCOM POSTAGE'],['JUMBO BAG OWLS'],0.02900269982819275,0.027121001390820583,0.010185715454471079,0.3511988716502116,12.949332754692417,1.0,0.009399133192093111,1.4995026304650179,0.9503383208868671,0.22172751558325912,0.33311220688563564,0.36338224125497004
['DOTCOM POSTAGE'],"['JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG']",0.02900269982819275,0.011535629550846764,0.010185715454471079,0.3511988716502116,30.444707859436427,1.0,0.00985115105327864,1.5235244318444559,0.9960414603605473,0.3355795148247978,0.3436271981609449,0.6170887975272334
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SUKI DESIGN '],0.06573672584471897,0.04511985600916305,0.02307125910169353,0.3509645301804605,7.778494020663225,1.0,0.020105227497065982,1.4712295219494487,0.9327567874908511,0.26281453867660765,0.3202964016960775,0.43114862955079236
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG CARS BLUE'],0.042910905669639204,0.04798331015299027,0.015053587498977337,0.3508102955195424,7.311089926914521,1.0,0.012994580203285332,1.4664691742283602,0.9019238577595419,0.19848975188781015,0.31808999631636375,0.3322678928578104
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG SPACEBOY DESIGN '],0.06573672584471897,0.04786059068968338,0.023030352613924568,0.35034225264467955,7.32005701551439,1.0,0.019884154084990543,1.4656015620322593,0.9241389082602078,0.25429087624209573,0.3176863167276094,0.4157694169206304
['JUMBO BAG PINK POLKADOT'],['JUMBO BAG WOODLAND ANIMALS'],0.05035588644358995,0.03567045733453326,0.017630696228421828,0.3501218521527214,9.815457336841087,1.0,0.015834478729493152,1.483862083776487,0.9457436362300756,0.2577751196172249,0.32608292176658293,0.42219395359929646
['JUMBO BAG WOODLAND ANIMALS'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.03567045733453326,0.03873844391720527,0.012476478769532848,0.34977064220183485,9.029031804927197,1.0,0.011094660758577969,1.4783422873089893,0.9221392837621887,0.2014531043593131,0.3235666674865337,0.33592016798581714
['ALARM CLOCK BAKELIKE PINK'],['ALARM CLOCK BAKELIKE IVORY'],0.03268428372739916,0.023848482369303772,0.011412910087539883,0.34918648310387984,14.641874384146563,1.0,0.010633439523313682,1.4998943511287042,0.9631837027073686,0.25294650951949227,0.3332863749720256,0.413872829888132
['LUNCH BAG RED RETROSPOT'],['LUNCH BAG CARS BLUE'],0.06573672584471897,0.04798331015299027,0.02294853963838665,0.34909769757311765,7.275398392900625,1.0,0.019794273933737408,1.4626107271358937,0.9232413455452992,0.25281658404686796,0.31629108043107607,0.4136792835691675
['LUNCH BAG APPLE DESIGN'],['JUMBO BAG APPLES'],0.042910905669639204,0.0408655812811912,0.014971774523439417,0.3489037178265014,8.537838124110763,1.0,0.013218195419947247,1.4731068890717869,0.9224578322707759,0.21759809750297268,0.321162634281002,0.3576350420964339
['STRAWBERRY CHARLOTTE BAG'],['PACK OF 72 RETROSPOT CAKE CASES'],0.030025362022416756,0.054569254683792846,0.0104720608688538,0.34877384196185285,6.391398306296443,1.0,0.008833599241679459,1.4517702239792807,0.8696513105178812,0.141280353200883,0.311185762400461,0.2703389449689324
['WOODLAND CHARLOTTE BAG'],"['CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN']",0.034484169189233416,0.016976192424118464,0.012026507404074287,0.3487544483985765,20.543737941088196,1.0,0.011441097512332002,1.5094518575345501,0.9853006406138272,0.3049792531120332,0.33750785425290675,0.5285940916691678
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE IVORY'],0.04421991327824593,0.023848482369303772,0.015421745888897978,0.3487511563367252,14.623620527971843,1.0,0.014367168066709589,1.4988917479528159,0.9747194930411796,0.2929292929292928,0.332840412681037,0.4977031939488086
['JUMBO BAG WOODLAND ANIMALS'],['JUMBO BAG APPLES'],0.03567045733453326,0.0408655812811912,0.012435572281763887,0.34862385321100914,8.53098970530163,1.0,0.010977878308222255,1.472473966765495,0.9154342652252927,0.19400127632418632,0.32087084554938067,0.3264640787576567
['BAKING SET 9 PIECE RETROSPOT '],['BAKING SET SPACEBOY DESIGN'],0.03931113474597071,0.019635114129100874,0.013703673402601653,0.34859521331945886,17.753663718348943,1.0,0.012931794785320055,1.5050010468401502,0.9822884724768748,0.30289330922242313,0.33554863493313414,0.5232559399930627
['CHARLOTTE BAG PINK POLKADOT'],"['WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG']",0.03108893070440972,0.016689847009735744,0.010799312771005482,0.3473684210526316,20.813157894736843,1.0,0.010280443273852607,1.506684911839921,0.9824982920482372,0.2920353982300885,0.33629122310727316,0.49721362229102173
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG WOODLAND'],0.0529739016608034,0.04242002781641168,0.01836701300826311,0.3467181467181467,8.173454016076967,1.0,0.016119858626267972,1.4657991299973367,0.9267460582931906,0.2384492830589485,0.3177782824841648,0.3898489479974533
['LUNCH BAG ALPHABET DESIGN'],['JUMBO BAG ALPHABET'],0.030802585290027,0.03763396874744335,0.0106765933076986,0.34661354581673304,9.210124718517234,1.0,0.009517369775553267,1.472889474660925,0.9197546586095802,0.1848441926345609,0.3210624305464531,0.31515459899532305
['WOODLAND CHARLOTTE BAG'],['CHARLOTTE BAG APPLES DESIGN'],0.034484169189233416,0.024175734271455453,0.011944694428536367,0.34638196915776986,14.327671096498888,1.0,0.011111014317645548,1.4929579963868658,0.963428000503767,0.25569176882662,0.3301887913657867,0.42022990166856344
['JUMBO STORAGE BAG SUKI'],"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",0.049128691810521145,0.034075104311543813,0.017017098911887425,0.3463780183180683,10.165134496762901,1.0,0.015343033613754229,1.4778035665246316,0.9482087752535698,0.2571075401730531,0.32332007943944,0.4228888891110149
['JUMBO  BAG BAROQUE BLACK WHITE'],"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",0.03873844391720527,0.034075104311543813,0.013417327988218932,0.3463569165786695,10.164515225308708,1.0,0.012097311470873272,1.477755858185732,0.9379533794380456,0.22589531680440772,0.32329823329022805,0.37005720978993495
['RED TOADSTOOL LED NIGHT LIGHT'],['JUMBO BAG RED RETROSPOT'],0.0352204859690747,0.08733535138672993,0.012190133355150127,0.34610917537746805,3.9629905860784937,1.0,0.009114139837029597,1.3957446935275766,0.7749597699595779,0.11045218680504076,0.28353659187295877,0.2428438148550104
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG VINTAGE LEAF DESIGN'],0.042910905669639204,0.027489159780741224,0.014849055060132538,0.34604385128694,12.588374982976987,1.0,0.013669470317843511,1.4871193460495662,0.9618348329605018,0.2673048600883653,0.32755901356778555,0.4431112113577558
['JUMBO BAG ALPHABET'],['JUMBO BAG VINTAGE LEAF'],0.03763396874744335,0.03620224167552974,0.01300826311052933,0.3456521739130434,9.547811348563005,1.0,0.011645829078725052,1.4729135177051702,0.9302738519726871,0.21385339609952922,0.3210735131564136,0.3524871039056743
['WOODEN FRAME ANTIQUE WHITE '],['WHITE HANGING HEART T-LIGHT HOLDER'],0.040374703427963676,0.09416673484414628,0.013949112329215413,0.3454913880445795,3.668932437939961,1.0,0.010147158337103314,1.383989833914594,0.7580470775805396,0.11567164179104478,0.2774513399628699,0.2468117235618206
['JUMBO BAG STRAWBERRY'],['JUMBO BAG PINK VINTAGE PAISLEY'],0.034279636750388615,0.03587498977337806,0.011821974965229486,0.3448687350835322,9.61306852662717,1.0,0.01059219334737418,1.471651654954297,0.9277788656475606,0.2026647966339411,0.320491369928806,0.3372006161164526
['SET OF 3 REGENCY CAKE TINS'],['REGENCY CAKESTAND 3 TIER'],0.037224903869753745,0.08872617197087458,0.012803730671684528,0.3439560439560439,3.876601867473236,1.0,0.009500907449337483,1.389043858469856,0.770732565488692,0.11315979754157629,0.2800803272680096,0.24413108790702148
['CHARLOTTE BAG PINK POLKADOT'],['PACK OF 72 RETROSPOT CAKE CASES'],0.03108893070440972,0.054569254683792846,0.0106765933076986,0.34342105263157896,6.293306636155607,1.0,0.008980093530242879,1.4399346020848045,0.8680889789561579,0.14238952536824878,0.3055240157767211,0.2695366132723112
['PACK OF 72 RETROSPOT CAKE CASES'],['60 TEATIME FAIRY CAKE CASES'],0.054569254683792846,0.03419782377485069,0.01873517139818375,0.343328335832084,10.039479064295604,1.0,0.016869021642982457,1.4707535423337321,0.952362975962127,0.26752336448598135,0.3200764293837834,0.4455876128921185
['JUMBO BAG RED RETROSPOT'],['JUMBO STORAGE BAG SUKI'],0.08733535138672993,0.049128691810521145,0.029984455534647795,0.34332552693208435,6.988289618136331,1.0,0.02569378397220557,1.4480101590474588,0.9389028824389537,0.2815981559738763,0.30939711040575324,0.47682512816212874
['SCOTTIE DOG HOT WATER BOTTLE'],['RETROSPOT HEART HOT WATER BOTTLE'],0.031825247484251,0.025811993782213858,0.010922032234312361,0.34318766066838047,13.295666486052662,1.0,0.010100559144131457,1.4832060055527154,0.9551865728090014,0.23380035026269702,0.32578482270414566,0.3831627685275341
['HOT WATER BOTTLE KEEP CALM'],['CHOCOLATE HOT WATER BOTTLE'],0.032316125337478525,0.0354250184079195,0.011085658185388203,0.3430379746835443,9.683494606367116,1.0,0.009940858850435393,1.4682355211131863,0.9266781431764267,0.1956678700361011,0.31891036170966597,0.32798550004385063
['RECYCLING BAG RETROSPOT '],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.030802585290027,0.048556000981755706,0.01055387384439172,0.3426294820717131,7.056377690585593,1.0,0.009058223482808554,1.4473481439610865,0.8855618232840824,0.1533888228299643,0.30908122957672723,0.2799920788623098
['CHARLOTTE BAG SUKI DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.03657040006545038,0.0529739016608034,0.012517385257301807,0.3422818791946309,6.461330362001503,1.0,0.0105801084805384,1.4398662107402072,0.8773169424019608,0.16250663834306958,0.30549102927700517,0.2892876577440336
['RECIPE BOX PANTRY YELLOW DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.04761515176306962,0.05964165916714391,0.016280782132046142,0.34192439862542956,5.732979320162723,1.0,0.013440935479401311,1.4289518390723819,0.8668456102348353,0.17895683453237413,0.3001863515224139,0.30745053950475865
['JUMBO BAG WOODLAND ANIMALS'],"['JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY']",0.03567045733453326,0.027939131146199787,0.012149226867381166,0.34059633027522934,12.190655768533318,1.0,0.011152625281866717,1.4741514393748063,0.951925579142004,0.23608903020667724,0.32164364305467563,0.3877212983733394
['CHARLOTTE BAG SUKI DESIGN'],['CHARLOTTE BAG APPLES DESIGN'],0.03657040006545038,0.024175734271455453,0.012435572281763887,0.3400447427293065,14.065539392149962,1.0,0.011551456007580741,1.4786218534937607,0.9641641228368135,0.25740897544453856,0.323694562178186,0.42721357271829113
['CHARLOTTE BAG SUKI DESIGN'],"['WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG']",0.03657040006545038,0.016689847009735744,0.012435572281763887,0.3400447427293065,20.374347501864282,1.0,0.01182521789958669,1.4899648758869428,0.987014176916476,0.3046092184368738,0.3288432390698322,0.5425713909724963
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG PINK POLKADOT'],0.030802585290027,0.045406201423545775,0.0104720608688538,0.3399734395750332,7.4873790124786135,1.0,0.009073432476808885,1.4462960368774043,0.8939787727387836,0.15930304915992533,0.30857862117977636,0.2853020351028319
['WOODLAND CHARLOTTE BAG'],['LUNCH BAG  BLACK SKULL.'],0.034484169189233416,0.0529739016608034,0.011699255501922605,0.3392645314353499,6.404371224300049,1.0,0.009872494514437648,1.4332908454218003,0.8739956607388715,0.15442764578833693,0.30230489980858555,0.2800569761423854
['JUMBO BAG PINK POLKADOT'],['JUMBO  BAG BAROQUE BLACK WHITE'],0.05035588644358995,0.03873844391720527,0.017058005399656385,0.338748984565394,8.744517082033392,1.0,0.01510729671676022,1.453701444149779,0.9326047669295103,0.23679727427597952,0.3121008415969029,0.38954344687615
['JUMBO BAG PINK VINTAGE PAISLEY'],"['JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT']",0.03587498977337806,0.034075104311543813,0.012149226867381166,0.338654503990878,9.938472994671072,1.0,0.01092678284867774,1.460545057790993,0.9328467899896471,0.21019108280254778,0.3153241013238895,0.3475985605188483
['RECYCLING BAG RETROSPOT '],"['DOTCOM POSTAGE', 'JUMBO BAG RED RETROSPOT']",0.030802585290027,0.019839646567945676,0.01043115438108484,0.3386454183266932,17.069125559617202,1.0,0.009820041975551702,1.482049691032805,0.9713342982911308,0.25940996948118006,0.3252587912196629,0.43220930710149097
['CHARLOTTE BAG PINK POLKADOT'],['LUNCH BAG CARS BLUE'],0.03108893070440972,0.04798331015299027,0.01051296735662276,0.3381578947368421,7.047406559877955,1.0,0.009021217552308248,1.4384347600074103,0.8856373480402321,0.15334128878281622,0.3047998923532351,0.27862711446134514
['JUMBO BAG PINK POLKADOT'],"['JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI']",0.05035588644358995,0.029984455534647795,0.017017098911887425,0.3379366368805849,11.270394304478552,1.0,0.015507205073911828,1.4651400432353971,0.959593121986779,0.2687338501291989,0.3174713880648918,0.4527336663256949
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG APPLE DESIGN'],0.04786059068968338,0.042910905669639204,0.016158062668739263,0.33760683760683763,7.867623214620355,1.0,0.014104321376361046,1.444895794021319,0.9167741640762147,0.21655701754385967,0.3079085674290188,0.3570779659912167
